K-1,¡ãC,,,,,,,,,,,,,,,,,,,,,,,,,
No,Date,Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24
2837,3/11/2024,9:38:02,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2838,3/11/2024,9:38:12,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2839,3/11/2024,9:38:23,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2840,3/11/2024,9:38:33,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2841,3/11/2024,9:38:43,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2842,3/11/2024,9:38:53,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2843,3/11/2024,9:39:03,30.8,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2844,3/11/2024,9:39:13,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2845,3/11/2024,9:39:23,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2846,3/11/2024,9:39:33,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2847,3/11/2024,9:39:43,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2848,3/11/2024,9:39:53,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2849,3/11/2024,9:40:04,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2850,3/11/2024,9:40:14,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,30.9,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2851,3/11/2024,9:40:24,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2852,3/11/2024,9:40:34,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2853,3/11/2024,9:40:44,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2854,3/11/2024,9:40:54,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2855,3/11/2024,9:41:04,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2856,3/11/2024,9:41:14,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2857,3/11/2024,9:41:24,30.7,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2858,3/11/2024,9:41:34,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2859,3/11/2024,9:41:45,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2860,3/11/2024,9:41:55,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2861,3/11/2024,9:42:05,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2862,3/11/2024,9:42:15,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2863,3/11/2024,9:42:25,30.7,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2864,3/11/2024,9:42:35,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2865,3/11/2024,9:42:45,30.6,30.2,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2866,3/11/2024,9:42:55,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2867,3/11/2024,9:43:05,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2868,3/11/2024,9:43:15,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2869,3/11/2024,9:43:26,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2870,3/11/2024,9:43:36,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2871,3/11/2024,9:43:46,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2872,3/11/2024,9:43:56,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2873,3/11/2024,9:44:06,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2874,3/11/2024,9:44:16,30.6,30.2,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2875,3/11/2024,9:44:26,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2876,3/11/2024,9:44:36,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2877,3/11/2024,9:44:46,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2878,3/11/2024,9:44:56,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2879,3/11/2024,9:45:07,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2880,3/11/2024,9:45:17,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2881,3/11/2024,9:45:27,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2882,3/11/2024,9:45:37,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2883,3/11/2024,9:45:47,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2884,3/11/2024,9:45:57,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.8,1999.9,31,28.8,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2885,3/11/2024,9:46:07,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.8,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2886,3/11/2024,9:46:17,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2887,3/11/2024,9:46:27,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2888,3/11/2024,9:46:37,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2889,3/11/2024,9:46:48,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2890,3/11/2024,9:46:58,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2891,3/11/2024,9:47:08,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2892,3/11/2024,9:47:18,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2893,3/11/2024,9:47:28,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2894,3/11/2024,9:47:38,30.5,30.1,29.9,29.7,29.3,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2895,3/11/2024,9:47:48,30.6,30.1,29.9,29.7,29.3,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2896,3/11/2024,9:47:58,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2897,3/11/2024,9:48:08,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2898,3/11/2024,9:48:18,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2899,3/11/2024,9:48:29,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2900,3/11/2024,9:48:39,30.6,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2901,3/11/2024,9:48:49,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2902,3/11/2024,9:48:59,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2903,3/11/2024,9:49:09,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2904,3/11/2024,9:49:19,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.8,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2905,3/11/2024,9:49:29,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2906,3/11/2024,9:49:39,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2907,3/11/2024,9:49:49,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2908,3/11/2024,9:49:59,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2909,3/11/2024,9:50:10,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2910,3/11/2024,9:50:20,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2911,3/11/2024,9:50:30,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2912,3/11/2024,9:50:40,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2913,3/11/2024,9:50:50,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2914,3/11/2024,9:51:00,30.6,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2915,3/11/2024,9:51:10,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2916,3/11/2024,9:51:20,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.7,26
2917,3/11/2024,9:51:30,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2918,3/11/2024,9:51:40,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2919,3/11/2024,9:51:51,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2920,3/11/2024,9:52:01,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2921,3/11/2024,9:52:11,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,30.9,28.9,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2922,3/11/2024,9:52:21,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2923,3/11/2024,9:52:31,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2924,3/11/2024,9:52:41,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2925,3/11/2024,9:52:51,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2926,3/11/2024,9:53:01,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2927,3/11/2024,9:53:11,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2928,3/11/2024,9:53:21,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2929,3/11/2024,9:53:32,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2930,3/11/2024,9:53:42,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2931,3/11/2024,9:53:52,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.3,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2932,3/11/2024,9:54:02,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2933,3/11/2024,9:54:12,30.5,30.1,29.9,29.7,29.4,29.1,28.3,26.8,1999.9,30.9,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2934,3/11/2024,9:54:22,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2935,3/11/2024,9:54:32,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2936,3/11/2024,9:54:42,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2937,3/11/2024,9:54:52,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2938,3/11/2024,9:55:02,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2939,3/11/2024,9:55:13,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2940,3/11/2024,9:55:23,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2941,3/11/2024,9:55:33,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2942,3/11/2024,9:55:43,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2943,3/11/2024,9:55:53,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.5,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2944,3/11/2024,9:56:03,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2945,3/11/2024,9:56:13,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2946,3/11/2024,9:56:23,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2947,3/11/2024,9:56:33,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2948,3/11/2024,9:56:43,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2949,3/11/2024,9:56:54,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2950,3/11/2024,9:57:04,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2951,3/11/2024,9:57:14,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.9,1999.9,31.1,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
2952,3/11/2024,9:57:24,30.5,30.1,29.9,29.7,29.4,29.2,28.3,26.8,1999.9,31.1,28.9,30.4,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,1999.9,25.6,1999.9,25.8,26
